Date,Station,"Alkalinity, total",Aluminum,Ammonia,Ammonium,Arsenic,BORON,Biochemical oxygen demand,"Biochemical oxygen demand, standard conditions",Cadmium,Chlorophyll a,Chromium,Cobalt,Conductivity,Copper,Depth,Dissolved Inorganic Nitrogen,Dissolved Organic Carbon,Dissolved Oxygen,Escherichia coli,Fecal Coliform,"Fecal Coliform, C","Fecal Coliform, M",Inorganic nitrogen (nitrate and nitrite),Iron,Iron_U,Kjeldahl Nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Nitrate,Nitrate & Nitrite,Nitrite,Nitrogen,Organic Carbon,Organic Phosphorus,Orthophosphate,Oxidized Nitrogen,PP,Particulate Organic Carbon,Pheophytin a,Phosphorus,SIF,Secchi,Selenium,Silica,Silver,TCOLI_C,TCOLI_M,TDP,TKNW,"Temperature, water",Total Coliform,Total Hardness,Total hardness,Total suspended solids,Turbidity,Zinc,pH,Watershed,months,month,year,quarter,YearQuart
2009-07-13,PMS44,84.0,,0.062,,,,,1.5,,,,,,,,,,7.14285714286,1.0,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,722.0,,124.0,,,,,Potomac Mainstem,2009-07,7,2009,3,2009Q3
1986-07-14,PMS44,70.0,,,0.328000009,,,2.400000095,,,28.0,,,390.333333333,,4.0,2.342000008,4.0,5.92222229633,,20.0,,,,,,1.080000043,,,,,,1.870000005,2.00999999,0.143999994,3.094000101,5.199999809,0.037,0.011,0.751999974,0.039000001,1.200000048,16.0,0.086999997,0.513999999,0.600000024,,,,,,0.048,,28.60000038,210.0,140.0,,16.0,20.0,,7.0,Potomac Mainstem,1986-07,7,1986,3,1986Q3
1997-07-14,PMS44,86.0,,,0.004,,,3.0,,,,,,346.0,,4.0,1.04400003,,7.977777852,,,,,,,,,,,,,,,1.039999962,,,,,,,,,,,,0.800000012,,,,,,,,28.8111114489,,170.0,,,8.0,,7.76666657122,Potomac Mainstem,1997-07,7,1997,3,1997Q3
2002-07-15,PMS44,,,0.223,,,,,2.6,,31.9,,,,,,,,7.2,,1700.0,,,1.56,850.0,,,,,,,,,,0.063,,,,0.011,,,,19.0,,,,,,,,,,,,2200.0,,,,,,,Potomac Mainstem,2002-07,7,2002,3,2002Q3
1990-07-16,PMS44,66.0,,,0.233999997,,,2.200000048,,,,,,288.4,,4.5,1.182000041,5.099999905,6.1200000287,,,400.0,,,,,0.565999985,,,,,,0.915000021,0.949999988,0.033,1.514000058,6.099999905,0.032000002,0.039999999,0.331999987,0.028999999,1.0,,0.101000004,2.99000001,0.600000024,,,,12100.0,,0.071999997,,24.940000342,,104.0,,26.0,22.0,,7.3700001239,Potomac Mainstem,1990-07,7,1990,3,1990Q3
2012-07-16,PMS44,88.0,,0.033,,,,,2.7,,,,,,,,,,7.2,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,4352.0,,124.0,,,,,Potomac Mainstem,2012-07,7,2012,3,2012Q3
2013-07-16,PMS44,90.0,,,,,,,1.5,,,,,,,,,,6.74,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,130.0,14.0,,,,Potomac Mainstem,2013-07,7,2013,3,2013Q3
1996-07-22,PMS44,72.0,,,0.123999998,,,1.700000048,,,,,,252.555555556,,4.5,,,6.8900001049,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,,,,,8000.0,,,24.329999544,,170.0,,7.0,25.0,,7.6299998762,Potomac Mainstem,1996-07,7,1996,3,1996Q3
1988-07-05,PMS44,78.0,,,0.654999971,,,,,,,,,390.0,,3.0,2.417000055,4.800000191,6.38571439471,,,,,,,,,,,,,,1.600000024,1.75999999,0.162,,,,,,,,,,,0.400000006,,,,,,,,25.4142853886,,136.0,,,35.0,,7.45714289786,Potomac Mainstem,1988-07,7,1988,3,1988Q3
1987-07-06,PMS44,64.0,,,0.333999991,,,1.0,,,,,,214.777777778,,4.0,1.613999963,5.5,6.06666676211,,,,,,,,,,,,,,1.220000029,1.279999971,0.059999999,,,,0.07,,,,,,,0.100000001,,,,,,,,26.4222219267,,110.0,,,84.0,,6.87777784144,Potomac Mainstem,1987-07,7,1987,3,1987Q3
1992-07-06,PMS44,86.0,,,0.240999997,,,1.700000048,,,,,,339.888888889,,4.0,2.233999968,1.200000048,6.57777770378,,,,20.0,,,,1.059999943,,,,,,1.960000038,1.99000001,0.033,3.052999973,2.5,0.014,0.035,0.819000006,0.082000002,1.299999952,,0.130999997,2.24000001,0.800000012,,,,,,0.048999999,,26.29999924,300.0,142.0,,,19.0,,7.41111119556,Potomac Mainstem,1992-07,7,1992,3,1992Q3
1998-07-06,PMS44,100.0,,,0.082000002,,,0.200000003,,,,,,318.0,,0.0,1.64199996,,8.199999809,,,,,,,,,,,,,,,1.559999943,,,,,0.032000002,,,,,,,0.699999988,,,,,20.0,,,27.89999962,,150.0,,4.0,8.0,,7.800000191,Potomac Mainstem,1998-07,7,1998,3,1998Q3
1999-07-06,PMS44,94.0,,,0.224000007,5.0,,0.899999976,,5.0,4.0,10.0,,392.0,10.0,0.0,2.924000025,,5.900000095,,,,,,,338.0,,,,,,,,2.700000048,,,,,,,,,3.0,,,0.800000012,5.0,,,,,,,30.29999924,,152.0,,,8.0,20.0,7.300000191,Potomac Mainstem,1999-07,7,1999,3,1999Q3
2004-07-06,PMS44,82.0,,0.242,,,,,1.6,,,,,,,,,,4.6,,700.0,,,0.982,,,,,,,,,,,0.039,,,,0.011,,,,,,,,,,,,,,,,3000.0,,128.0,17.0,,,,Potomac Mainstem,2004-07,7,2004,3,2004Q3
2015-07-06,PMS44,70.0,,0.093,,,,,,,,,,,,,,,7.57518881818,2420.0,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,2420.0,,,,,,,Potomac Mainstem,2015-07,7,2015,3,2015Q3
2003-07-07,PMS44,96.0,,0.046,,,,,2.0,,,,,,,,,,7.4,,40.0,,,1.34,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,2800.0,,158.0,,,,,Potomac Mainstem,2003-07,7,2003,3,2003Q3
2008-07-07,PMS44,94.0,,0.155,,,,,1.1,,,,,,,,,,5.1,52.0,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,4106.0,,154.0,,,,,Potomac Mainstem,2008-07,7,2008,3,2008Q3
2014-07-07,PMS44,102.0,,0.011,,,,,1.8,,,,,,,,,,8.536601,20.0,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,1011.0,,146.0,18.0,,,,Potomac Mainstem,2014-07,7,2014,3,2014Q3
1985-07-08,PMS44,64.0,,,0.395999998,,,2.0,,,8.0,,,352.625,,3.5,2.647000074,3.0,5.56249994062,,20.0,,,,,,1.169999957,,,,,,2.130000114,2.25,0.120999999,3.421000004,2.700000048,0.012,0.032000002,0.773999989,0.045000002,,,0.089000002,,0.600000024,,,,,,0.044,,25.9374997625,110.0,140.0,,16.0,19.0,,7.63749998813,Potomac Mainstem,1985-07,7,1985,3,1985Q3
1991-07-08,PMS44,102.0,,,0.140000001,,,,,,,,,353.0,,0.0,1.22300005,6.5,7.900000095,,,960.0,,,,,,,,,,,1.019999981,1.080000043,0.063000001,,,,0.005,,,,,,1.940000057,0.5,,,,27200.0,,,,29.10000038,,142.0,,,16.0,,7.599999905,Potomac Mainstem,1991-07,7,1991,3,1991Q3
1984-07-09,PMS44,94.0,,,0.094999999,,,1.799999952,,,26.0,,,,,3.5125,1.766000032,,7.01249998813,,230.0,,,,,,0.523999989,,,,,,1.639999986,1.669999957,0.030999999,2.194999933,,0.002,0.057,0.42899999,0.059,,11.0,0.118000001,3.140000105,,,,,,,0.059,,24.2999999525,2400.0,,,11.0,24.0,,7.46250003575,Potomac Mainstem,1984-07,7,1984,3,1984Q3
2001-07-09,PMS44,54.0,,0.211,,,,,2.5,,18.3,,,,,,,,5.9,,60.0,,,0.961,440.0,,,,,,,,,,,,,,0.029,,,,15.3,,,,,,,,,,,,1100.0,,114.0,12.0,,,,Potomac Mainstem,2001-07,7,2001,3,2001Q3
2007-07-09,PMS44,98.0,,0.162,,,,,1.1,,,,,,,,,,7.1,,,,,,,,,,,,,,,,0.093,,,,,,,,,,,,,,,,,,,,40.0,,148.0,8.0,,,,Potomac Mainstem,2007-07,7,2007,3,2007Q3
1992-08-10,PMS44,74.0,,,0.050000001,,,2.599999905,,,,,,323.875,,3.5,1.968000054,2.900000095,6.83749997612,,,,80.0,,,,0.463,,,,,,1.899999976,1.919999957,0.017999999,2.381000042,3.599999905,0.01,0.035,0.412999988,0.039000001,0.699999988,,0.083999999,3.309999943,0.699999988,,,,,,0.045000002,,26.76249981,300.0,122.0,,,12.0,,7.56249994062,Potomac Mainstem,1992-08,8,1992,3,1992Q3
2009-08-10,PMS44,92.0,,0.048,,,,,1.9,,,,,,,,,,6.4,28.0,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,,,,,,,,,3609.0,,138.0,8.0,,,,Potomac Mainstem,2009-08,8,2009,3,2009Q3
1986-08-11,PMS44,60.0,,,0.202000007,,,2.700000048,,,11.0,,,381.0,,0.0,2.357000113,3.900000095,5.099999905,,20.0,,,,,,0.903999984,,,,,,1.980000019,2.150000095,0.174999997,3.059000015,4.699999809,0.029999999,0.009,0.702000022,0.050999999,0.800000012,5.0,0.090000004,1.279999971,0.5,,,,,,0.039000001,,28.10000038,330.0,126.0,,22.0,18.0,,7.300000191,Potomac Mainstem,1986-08,8,1986,3,1986Q3
1997-08-11,PMS44,76.0,,,,,,1.799999952,,,,,,382.0,,5.0,,,6.66363629445,,40.0,,,,,,,,,,,,,1.629999995,,,,,,,,,,,,1.100000024,,,,,1100.0,,,26.8181819909,,148.0,,10.0,10.0,,7.300000191,Potomac Mainstem,1997-08,8,1997,3,1997Q3
2008-08-11,PMS44,94.0,,,,,,,,,,,,,,,,,6.71111111111,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,15.0,,,,Potomac Mainstem,2008-08,8,2008,3,2008Q3
2002-08-12,PMS44,,,0.054,,,,,1.7,,28.6,,,,,,,,7.7,,,,,0.954,,,,,,,,,,,0.058,,,,0.018,,,,13.2,,,,,,,,,,,,700.0,,126.0,16.0,,,,Potomac Mainstem,2002-08,8,2002,3,2002Q3
2013-08-12,PMS44,94.0,,0.028,,,,,2.0,,,,,,,,,,6.92142857143,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.0,,130.0,,,,,Potomac Mainstem,2013-08,8,2013,3,2013Q3
1990-08-13,PMS44,,,,0.455000013,,,2.299999952,,,,,,,,0.100000001,1.646000028,4.400000095,,,,1160.0,,,,,1.0,,,,,,1.059999943,1.190000057,0.130999997,2.190999985,4.699999809,0.014,0.025,0.545000017,0.052999999,0.300000012,,0.092,2.710000038,,,,,1600.0,,0.039000001,,,,,,24.0,,,,Potomac Mainstem,1990-08,8,1990,3,1990Q3
2001-08-13,PMS44,44.0,,0.288,,,,,,,6.7,,,,,,,,4.3,,800.0,,,0.492,,,,,,,,,,,,,,,0.044,,,,4.6,,,,,,,,,,,,,,100.0,,,,,Potomac Mainstem,2001-08,8,2001,3,2001Q3
2012-08-13,PMS44,90.0,,0.025,,,,,2.4,,,,,,,,,,6.92,4.0,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,2045.0,,126.0,,,,,Potomac Mainstem,2012-08,8,2012,3,2012Q3
1989-08-14,PMS44,82.0,,,0.209000006,,,1.299999952,,,,,,325.0,,0.0,1.912999988,1.700000048,6.099999905,,,,,,,,1.049999952,,,,,,1.659999967,1.700000048,0.044,2.753999949,,0.018999999,0.028000001,0.841000021,0.021,,,0.068000004,,0.5,,,,,,0.046999998,,25.79999924,,122.0,,13.0,13.0,,7.400000095,Potomac Mainstem,1989-08,8,1989,3,1989Q3
1995-08-14,PMS44,88.0,,,0.153999999,,,2.099999905,,,,,,343.0,,0.0,3.463999987,,6.599999905,,300.0,,,,,,,,,,,,,3.309999943,,,,,,,,,,,,0.5,,,,,800.0,,,28.70000076,,134.0,,19.0,13.0,,7.300000191,Potomac Mainstem,1995-08,8,1995,3,1995Q3
2006-08-14,PMS44,88.0,,0.117,,,,,0.7,,,,,,,,,,7.225,,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,70.0,,144.0,27.0,,,,Potomac Mainstem,2006-08,8,2006,3,2006Q3
1994-08-15,PMS44,86.0,,,,,,2.0,,,,,,305.444444444,,4.0,,,5.95555565089,,1251.0,,,,,,,,,,,,,,,,,,,,,,,,7.519999981,0.600000024,,,,,,,,26.7666664133,,162.0,,20.0,9.0,,7.699999809,Potomac Mainstem,1994-08,8,1994,3,1994Q3
2011-08-15,PMS44,164.0,,,,,,,3.3,,,,,,,,,,7.75714285714,161.0,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,1553.0,,128.0,18.0,,,,Potomac Mainstem,2011-08,8,2011,3,2011Q3
1998-08-17,PMS44,88.0,,,0.130999997,,,,,,,,,383.4,,4.6,1.501000047,,5.9500000477,,,,,,,,,,,,,,,1.370000005,,,,,0.022,,,,,,,0.899999976,,,,,500.0,,,27.879999924,,166.0,,13.0,10.0,,7.3900001046,Potomac Mainstem,1998-08,8,1998,3,1998Q3
2015-08-17,PMS44,84.0,,0.054,,,,,3.1,,,,,,,,,,7.84109472727,1.0,,,,,,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,1203.0,,146.0,,,,,Potomac Mainstem,2015-08,8,2015,3,2015Q3
2014-08-18,PMS44,76.0,,0.13,,,,,1.5,,,,,,,,,,5.86705566667,90.0,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,2420.0,,110.0,14.0,,,,Potomac Mainstem,2014-08,8,2014,3,2014Q3
1996-08-19,PMS44,42.0,,,,,,1.200000048,,,,,,233.636363636,,5.02727274464,,,8.19090912536,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,,,,,1300.0,,,23.0090907709,,30.0,,11.0,120.0,,7.80909109136,Potomac Mainstem,1996-08,8,1996,3,1996Q3
1999-08-02,PMS44,82.0,,,0.101999998,,,1.899999976,,,3.0,,,440.0,,3.0,3.201999903,,6.02857140129,,,,,,,,,,,,,,,3.099999905,,,,,0.01,,,,1.0,,,0.5,,,,,,,,29.79999924,,146.0,,,13.0,,7.199999809,Potomac Mainstem,1999-08,8,1999,3,1999Q3
2010-08-23,PMS44,54.0,,0.108,,,,,2.5,,,,,,,,,,6.0,40.0,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,1000.0,,90.0,,,,,Potomac Mainstem,2010-08,8,2010,3,2010Q3
1987-08-03,PMS44,80.0,,,0.30399999,,,2.0,,,,,,398.888888889,,4.0,3.155999899,7.0,5.89999998967,,,,,,,,,,,,,,2.75,2.849999905,0.101999998,,,,0.008,,,,,,,0.600000024,,,,,,,,29.0333332489,,146.0,,,19.0,,7.18888881478,Potomac Mainstem,1987-08,8,1987,3,1987Q3
1987-08-31,PMS44,80.0,,,0.109999999,,,,,,,,,452.8,,4.51,3.362999916,3.700000048,9.0300001143,,,,,,,,,,,,,,3.029999971,3.25,0.223000005,,,,0.007,,,,,,,,,,,,,,,24.869999506,,172.0,,,21.0,,7.1799999239,Potomac Mainstem,1987-08,8,1987,3,1987Q3
2003-08-04,PMS44,90.0,,0.192,,,,,2.8,,,,,,,,,,6.0,,20.0,,,1.24,,,,,,,,,,,0.04,,,,0.023,,,,,,,,,,,,,,,,1300.0,,162.0,,,,,Potomac Mainstem,2003-08,8,2003,3,2003Q3
1991-08-05,PMS44,98.0,,,0.135000005,5.0,,2.299999952,,5.0,,10.0,,383.444444444,20.0,4.01111115344,1.434999943,5.199999809,6.42222224344,,,80.0,,,435.0,,0.912999988,50.0,,,,0.200000003,1.25,1.299999952,0.050000001,2.213000059,5.199999809,0.017000001,0.026000001,0.777999997,0.059,0.0,,0.101999998,3.75,0.699999988,5.0,,,18000.0,,0.043000001,,28.3666663711,,140.0,,10.0,19.0,20.0,7.59999990467,Potomac Mainstem,1991-08,8,1991,3,1991Q3
1984-08-06,PMS44,80.0,,,0.30399999,,,2.5,,,22.0,,,250.0,,3.0,1.105000019,2.5,7.24285711543,,50.0,,,,,,1.00999999,,,,,,0.763999999,0.800000012,0.037,1.81099999,1.700000048,0.01275,0.007,0.70599997,0.055,,10.0,0.072999999,0.592999995,0.699999988,,,,,,0.017999999,,27.67142868,13000.0,132.0,,7.0,13.0,,,Potomac Mainstem,1984-08,8,1984,3,1984Q3
1985-08-06,PMS44,50.0,,,0.237000003,,,1.299999952,,,12.0,,,307.777777778,,4.0,2.095999956,2.0,5.03333335444,,20.0,,,,,,0.981999993,,,,,,1.75,1.860000014,0.108999997,2.84100008,4.400000095,0.014,0.025,0.745000005,0.046,2.400000095,6.0,0.085000001,1.50999999,0.600000024,,,,,,0.039000001,,25.96666654,,124.0,,26.0,18.0,,6.35555553433,Potomac Mainstem,1985-08,8,1985,3,1985Q3
2007-08-06,PMS44,88.0,,0.068,,,,,1.0,,,,,,,,,,7.1,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,20.0,,142.0,6.0,,,,Potomac Mainstem,2007-08,8,2007,3,2007Q3
2000-08-07,PMS44,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,Potomac Mainstem,2000-08,8,2000,3,2000Q3
2017-08-07,PMS44,70.0,,0.068,,,,,,,,,,,,,,,6.4,70.0,,,,,,,,,,,,,,,0.012,,,,0.024,,,,,,,,,,,,,,,,2420.0,,118.0,11.0,,,,Potomac Mainstem,2017-08,8,2017,3,2017Q3
1988-08-08,PMS44,108.0,,,0.191,,,4.599999905,,,,,,399.428571429,,3.0,2.095999956,2.900000095,6.61428574157,,,,,,,,,,,,,,1.769999981,1.899999976,0.135000005,,,,0.007,,,,,,,0.5,,,,,,,,30.9285717,,144.0,,,19.0,,7.457142898,Potomac Mainstem,1988-08,8,1988,3,1988Q3
2005-08-08,PMS44,80.0,,,,,,,1.3,,,,,,,,,,7.9,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,128.0,,,,,Potomac Mainstem,2005-08,8,2005,3,2005Q3
2016-08-08,PMS44,82.0,,0.031,,,,,,,,,,,,,,,6.292431,3.0,,,,,,,,,,,,,,,0.019,,,,0.022,,,,,,,,,,,,,,,,1756.0,,126.0,11.0,,,,Potomac Mainstem,2016-08,8,2016,3,2016Q3
1993-08-09,PMS44,70.0,,,0.430000007,,,1.700000048,,,,,,337.2,,4.5,,3.099999905,4.9100000859,,110.0,,,,,,,,,,,,,,0.090000004,,8.0,,0.01,,,4.900000095,,,2.460000038,0.800000012,,,,,300.0,,,26.319999696,,140.0,,16.0,8.0,,7.1699999334,Potomac Mainstem,1993-08,8,1993,3,1993Q3
2004-08-09,PMS44,76.0,,0.057,,,,,0.8,,,,,,,,,,6.7,,900.0,,,1.21,,,,,,,,,,,0.03,,,,0.034,,,,,,,,,,,,,,,,1400.0,,122.0,,,,,Potomac Mainstem,2004-08,8,2004,3,2004Q3
1990-09-10,PMS44,64.0,,,0.324000001,,,2.200000048,,,,,,378.222222222,,4.0,3.224999905,4.300000191,5.88888894189,,,60.0,,,,,0.786000013,,,,,,2.75999999,2.900000095,0.141000003,3.687000036,4.300000191,0.014,0.035999998,0.462000012,0.032000002,0.0,,0.082000002,3.470000029,0.800000012,,,,1400.0,,0.050000001,,25.5111111533,,128.0,,24.0,23.0,,7.11111100544,Potomac Mainstem,1990-09,9,1990,3,1990Q3
2001-09-10,PMS44,80.0,,0.224,,,,,,,14.4,,,,,,,,6.2,,,,,1.12,,,,,,,,,,,0.042,,,,,,,,8.1,,,,,,,,,,,,,,182.0,,,,,Potomac Mainstem,2001-09,9,2001,3,2001Q3
2012-09-10,PMS44,94.0,,0.078,,,,,,,,,,,,,,,6.9,24.0,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,2613.0,,132.0,7.0,,,,Potomac Mainstem,2012-09,9,2012,3,2012Q3
1989-09-11,PMS44,80.0,,,0.169,,,1.5,,,,,,260.0,,6.5,2.421000004,2.799999952,7.24285714971,,,,,,,,0.939999998,,,,,,2.210000038,2.25,0.041999999,3.191999912,,0.023,0.028999999,0.771000028,0.026000001,,,0.078000002,,0.699999988,,,,,,0.052000001,,26.4000000271,,128.0,,11.0,12.0,,7.47857144893,Potomac Mainstem,1989-09,9,1989,3,1989Q3
2000-09-11,PMS44,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,Potomac Mainstem,2000-09,9,2000,3,2000Q3
2017-09-11,PMS44,86.0,,0.016,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,0.018,,,,0.016,,,,,,,,,,,,,,,,866.0,,136.0,9.0,,,,Potomac Mainstem,2017-09,9,2017,3,2017Q3
1994-09-12,PMS44,86.0,,,,,,4.199999809,,,,,,362.5,,4.5,,,9.2199998854,,51.0,,,,,,,,,,,,,,0.01,,,,,,,,,,1.580000043,0.800000012,,,,,1251.0,,,23.130000494,,120.0,,26.0,10.0,,8.399999619,Potomac Mainstem,1994-09,9,1994,3,1994Q3
2005-09-12,PMS44,96.0,,0.156,,,,,1.3,,,,,,,,,,8.7,,40.0,,,,,,,,,,,,,,0.101,,,,,,,,,,,,,,,,,,,,80.0,,156.0,8.0,,,,Potomac Mainstem,2005-09,9,2005,3,2005Q3
2011-09-12,PMS44,124.0,,,,,,,,,,,,,,,,,7.92857142857,148.0,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,5172.0,,94.0,15.0,,,,Potomac Mainstem,2011-09,9,2011,3,2011Q3
2016-09-12,PMS44,78.0,,0.076,,,,,,,,,,,,,,,6.274234125,17.0,,,,,,,,,,,,,,,0.011,,,,0.017,,,,,,,,,,,,,,,,2420.0,,128.0,11.0,,,,Potomac Mainstem,2016-09,9,2016,3,2016Q3
1993-09-13,PMS44,78.0,,,0.140000001,,,1.0,,,,,,388.5,,3.5,,1.299999952,6.15000003575,,230.0,,,,,,,,,,,,,,0.129999995,,4.0,,,,,2.700000048,,,2.359999895,0.899999976,,,,,230.0,,,24.4000003325,,134.0,,6.0,7.0,,7.25,Potomac Mainstem,1993-09,9,1993,3,1993Q3
1998-09-14,PMS44,98.0,,,0.202999994,,,0.100000001,,,,,,397.7,,4.5,2.052999973,,6.0500000478,,80.0,,,,,,,,,,,,,1.850000024,,,,,0.022,,,,,,,1.100000024,,,,,80.0,,,24.720000266,,150.0,,6.0,10.0,,7.300000191,Potomac Mainstem,1998-09,9,1998,3,1998Q3
2015-09-14,PMS44,84.0,,0.153,,,,,1.3,,,,,,,,,,6.37660322222,12.0,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,1203.0,,154.0,,,,,Potomac Mainstem,2015-09,9,2015,3,2015Q3
2002-09-16,PMS44,56.0,,0.139,,,,,1.3,,5.3,,,,,,,,0.0,,40.0,,,1.6,,,,,,,,,,,0.041,,,,0.066,,,,6.2,,,,,,,,,,,,220.0,,124.0,10.0,,,,Potomac Mainstem,2002-09,9,2002,3,2002Q3
2006-09-18,PMS44,102.0,,0.139,,,,,0.2,,,,,,,,,,7.72857142857,,170.0,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,800.0,,138.0,8.0,,,,Potomac Mainstem,2006-09,9,2006,3,2006Q3
2003-09-02,PMS44,88.0,,0.122,,,,,2.2,,,,,,,,,,6.6,,110.0,,,1.18,,,,,,,,,,,0.034,,,,0.028,,,,,,,,,,,,,,,,,,132.0,,,,,Potomac Mainstem,2003-09,9,2003,3,2003Q3
2008-09-02,PMS44,82.0,,0.204,,,,,,,,,,,,,,,5.58888888889,4.0,,,,,,,,,,,,,,,0.136,,,,,,,,,,,,,,,,,,,,613.0,,146.0,13.0,,,,Potomac Mainstem,2008-09,9,2008,3,2008Q3
2010-09-20,PMS44,70.0,,0.046,,,,,1.6,,,,,,,,,,7.45,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,120.0,16.0,,,,Potomac Mainstem,2010-09,9,2010,3,2010Q3
1996-09-23,PMS44,44.0,,,,,,0.5,,,,,,250.0,,0.0,,,8.399999619,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,,,,,5000.0,,,18.79999924,,130.0,,6.0,20.0,,7.800000191,Potomac Mainstem,1996-09,9,1996,3,1996Q3
1991-09-03,PMS44,118.0,,,0.150000006,,,4.099999905,,,,,,444.75,,3.5,3.072000027,5.5,6.85000008338,,,4320.0,,,,,0.964999974,,,,,,2.819999933,2.920000076,0.101999998,3.887000084,5.5,0.026000001,0.02,0.814999998,0.039000001,0.0,,0.085000001,2.609999895,0.699999988,,,,20200.0,,0.046,,26.200000285,,174.0,,16.0,17.0,,7.46250015513,Potomac Mainstem,1991-09,9,1991,3,1991Q3
1984-09-04,PMS44,,,,0.349000007,,,,,,,,,299.0,,0.1,1.80400002,3.5,6.599999905,,24000.0,,,,,,0.675999999,,,,,,1.419999957,1.450000048,0.035,2.131000042,2.400000095,0.017999999,0.009,0.326999992,0.055,,,0.082000002,1.649999976,,,,,,,0.027000001,,25.89999962,240000.0,140.0,,,20.0,,,Potomac Mainstem,1984-09,9,1984,3,1984Q3
2007-09-04,PMS44,88.0,,,,,,,,,,,,,,,,,6.7,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,156.0,6.0,,,,Potomac Mainstem,2007-09,9,2007,3,2007Q3
1995-09-05,PMS44,70.0,,,,,,3.5,,,,,,370.0,,0.0,,,7.800000191,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,0.899999976,,,,,70.0,,,26.79999924,,150.0,,,7.0,,7.599999905,Potomac Mainstem,1995-09,9,1995,3,1995Q3
1988-09-06,PMS44,92.0,,,0.240999997,,,2.0,,,,,,439.571428571,,3.0,1.835999966,3.900000095,6.04285710186,,,,,,,,,,,,,,1.470000029,1.600000024,0.125,,5.199999809,,,,,1.299999952,,,,0.699999988,,,,,,,,24.1571434543,,156.0,,,16.0,,7.38571432643,Potomac Mainstem,1988-09,9,1988,3,1988Q3
1999-09-07,PMS44,84.0,,,0.237000003,,,1.600000024,,,2.0,,,376.0,,0.0,1.307000041,,6.0,,600.0,,,,,,,,,,,,,1.070000052,,,,,0.02,,,,8.0,,,1.200000048,,,,,2200.0,,,25.60000038,,138.0,,12.0,5.0,,7.300000191,Potomac Mainstem,1999-09,9,1999,3,1999Q3
2004-09-07,PMS44,92.0,,0.09,,,,,1.0,,,,,,,,,,6.3,,20.0,,,,,,,,,,,,,,0.035,,,,0.009,,,,,,,,,,,,,,,,90.0,,164.0,,,,,Potomac Mainstem,2004-09,9,2004,3,2004Q3
1986-09-08,PMS44,64.0,,,,,,2.400000095,,,4.0,,,453.285714286,,3.0,,2.700000048,5.199999809,,20.0,,,,,,0.82099998,,,,,,2.599999905,2.720000029,0.123999998,3.545000076,3.799999952,0.022,0.014,,0.018999999,1.100000024,9.0,0.055,1.419999957,0.600000024,,,,,,0.035999998,,23.6857149914,700.0,150.0,,21.0,20.0,,7.199999809,Potomac Mainstem,1986-09,9,1986,3,1986Q3
